"TRDAPL","TRDCOD","TRDNUO","TRDNUI","TRDCNV","TRDJUS","TRDIMV","TRDDFT"
"SAT","RNS8","051","","N","I","","*BLANKS"
"SAT","RNS8","052","","N","I","","$"
"SAT","RNS8","053","037","N","I","N",""
"SAT","RNS8","054","014","N","I","N",""
"SAT","RNS8","15A","","N","I","","*DATE"
"SAT","RNS8","15B","07A","N","I","N",""
"SAT","RNS8","15C","07B","N","I","N",""
"SAT","RNS8","15D","012","N","I","N",""
"SAT","RNS9","001","","N","I","","SWT1"
"SAT","RNS9","002","","N","I","","MP01"
"SAT","RNS9","003","","N","I","",""
"SAT","RNS9","004","011","N","I","N",""
"SAT","RNS9","005","","N","I","","0"
"SAT","RNS9","006","","N","I","","P"
"SAT","RNS9","007","","N","I","","06"
"SAT","RNS9","008","","N","I","","1220"
"SAT","RNS9","009","","N","I","","19"
"SAT","RNS9","010","002","N","I","N",""
"SAT","RNS9","011","003","N","I","N",""
"SAT","RNS9","012","004","N","D","",""
"SAT","RNS9","013","","N","D","","*ZEROS"
"SAT","RNS9","014","","N","D","","*ZEROS"
"SAT","RNS9","015","","N","I","",""
"SAT","RNS9","016","K2A","N","I","N",""
"SAT","RNS9","018","018","C","I","N",""
"SAT","RNS9","019","019","C","I","N",""
"SAT","RNS9","020","I22","N","I","N",""
"SAT","RNS9","021","018","C","I","N",""
"SAT","RNS9","022","037","N","D","N",""
"SAT","RNS9","023","049","N","I","N",""
"SAT","RNS9","024","","N","I","","*BLANKS"
"SAT","RNS9","025","030","C","I","N",""
"SAT","RNS9","026","031","C","I","N",""
"SAT","RNS9","027","032","N","D","N",""
"SAT","RNS9","028","FRN","C","I","N",""
"SAT","RNS9","030","","N","I","","*ZEROS"
"SAT","RNS9","031","037","N","I","N",""
"SAT","RNS9","032","038","N","I","N",""
"SAT","RNS9","033","","N","I","","*ZEROS"
"SAT","RNS9","034","041","N","I","N",""
"SAT","RNS9","035","042","N","I","N",""
"SAT","RNS9","036","COM","N","I","N",""
"SAT","RNS9","037","","N","I","","0260201"
"SAT","RNS9","038","049","N","I","N",""
"SAT","RNS9","039","","N","I","","*ZEROS"
"SAT","RNS9","040","","N","I","","*ZEROS"
"SAT","RNS9","041","","N","I","","*BLANKS"
"SAT","RNS9","042","","N","I","",""
"SAT","RNS9","043","011","N","I","N",""
"SAT","RNS9","044","","N","I","","*DATE"
"SAT","RNS9","045","","N","I","","*ZEROS"
"SAT","RNS9","046","","N","I","","*ZEROS"
"SAT","RNS9","047","132","N","I","N",""
"SAT","RNS9","048","","N","I","","*ZEROS"
"SAT","RNS9","049","","N","I","","*ZEROS"
"SAT","RNS9","050","135","N","I","N",""
"SAT","RNS9","051","","N","I","","*BLANKS"
"SAT","RNS9","052","","N","I","","$"
"SAT","RNS9","053","037","N","I","N",""
"SAT","RNS9","054","014","N","I","N",""
"SAT","RNS9","058","","N","I","","09050"
"SAT","RNS9","059","067","N","I","N",""
"SAT","RNS9","060","","N","I","","*BLANKS"
"SAT","RNS9","061","","N","I","","0925"
"SAT","RNS9","062","983","N","I","N",""
"SAT","RNS9","15A","","N","I","","*DATE"
"SAT","RNS9","15B","07A","N","I","N",""
"SAT","RNS9","15C","07B","N","I","N",""
"SAT","RNS9","15D","012","N","I","N",""
"SAT","ROMN","001","TCV","C","I","N",""
"SAT","RPMT","001","TCV","C","I","N",""
"SAT","RPM2","001","TCV","C","I","N",""
"SAT","RPOS","001","TCV","C","I","N",""
"SAT","RQPY","001","TCV","C","I","N",""
"SAT","RRBM","001","TCV","C","I","N",""
"SAT","RRDB","001","TCV","C","I","N",""
"SAT","RR02","001","","N","I","",""
"SAT","RR02","002","","N","I","",""
"SAT","RR02","003","","N","I","",""
"SAT","RR02","004","","N","I","",""
"SAT","RR02","005","","N","I","N",""
"SAT","RR02","006","","N","I","N",""
"SAT","RR02","007","","N","I","N",""
"SAT","RR02","011","","N","I","N",""
"SAT","RSOD","001","TCV","C","I","N",""
"SAT","RSRV","001","TCV","C","I","N",""
"SAT","RTBC","001","TCV","C","I","N",""
"SAT","RTOT","001","TCV","C","I","N",""
"SAT","RT02","001","","N","I","",""
"SAT","RT02","002","","N","I","",""
"SAT","RT02","003","019","N","I","N",""
"SAT","RT02","004","","N","I","",""
"SAT","RT02","005","","N","I","",""
"SAT","RT02","006","","N","I","",""
"SAT","RT02","007","","N","I","",""
"SAT","RT02","008","","N","I","",""
"SAT","RT45","001","","N","I","",""
"SAT","RT45","002","","N","I","",""
"SAT","RT45","003","039","N","I","N",""
"SAT","RT45","004","","N","I","",""
"SAT","RT45","005","","N","I","",""
"SAT","RT45","006","","N","I","",""
"SAT","RT45","007","","N","I","",""
"SAT","RT45","008","","N","I","",""
"SAT","RVIS","001","TCV","C","I","N",""
"SAT","R135","001","001","C","I","N",""
"SAT","R48C","S01","","N","I","",""
"SAT","R48C","S02","","N","I","",""
"SAT","R48C","S05","","N","I","",""
"SAT","R48C","S06","","N","I","",""
"SAT","R48C","S08","","N","I","","2308"
"SAT","R48C","S09","","N","I","",""
"SAT","R48C","S10","","N","I","",""
"SAT","R48C","S11","","N","I","",""
"SAT","R48C","S12","","N","I","",""
"SAT","R48C","S13","","N","I","",""
"SAT","R48C","S14","","N","I","",""
"SAT","R48C","S15","","N","I","",""
"SAT","R48C","S16","","N","I","",""
"SAT","R48C","S18","","N","I","",""
"SAT","R48C","S19","","N","I","",""
"SAT","R48C","S23","","N","I","",""
"SAT","R48C","S24","","N","I","",""
"SAT","R48C","S25","","N","I","",""
"SAT","R48C","S26","","N","I","",""
"SAT","R48C","S27","","N","I","",""
"SAT","R48C","S28","928","C","I","N",""
"SAT","R48C","S29","","N","I","",""
"SAT","R48C","02A","","N","I","",""
"SAT","R48C","05A","","N","I","",""
"SAT","R48C","05B","","N","I","",""
"SAT","R48C","05C","","N","I","",""
"SAT","R48C","06A","","N","I","",""
"SAT","R48C","08A","952","N","I","N",""
"SAT","R48C","08B","","N","I","",""
"SAT","R48C","09A","","N","I","",""
"SAT","R48C","09B","","N","I","",""
"SAT","R48C","09C","","N","I","",""
"SAT","R48C","10A","","N","I","",""
"SAT","R48C","10B","","N","I","",""
"SAT","R48C","10C","","N","I","",""
"SAT","R48C","10D","","N","I","",""
"SAT","R48C","10E","","N","I","",""
"SAT","R48C","10F","","N","I","",""
"SAT","R48C","12A","","N","I","",""
"SAT","R48C","13A","","N","I","",""
"SAT","R48C","14A","","N","I","",""
"SAT","R48C","16A","","N","I","",""
"SAT","R48C","16B","","N","I","",""
"SAT","R48C","16C","","N","I","",""
"SAT","R48C","16D","","N","I","",""
"SAT","R48C","18A","","N","I","",""
"SAT","R48C","18B","","N","I","",""
"SAT","R48C","18C","","N","I","",""
"SAT","R48C","19A","","N","I","",""
"SAT","R48C","19B","","N","I","",""
"SAT","R48C","23A","","N","I","",""
"SAT","R48C","24A","","N","I","",""
"SAT","R48C","24B","","N","I","",""
"SAT","R48C","24C","","N","I","",""
"SAT","R48C","25A","","N","I","",""
"SAT","R48C","26A","","N","I","",""
"SAT","R48C","26B","","N","I","",""
"SAT","R48C","27A","","N","I","",""
"SAT","R48C","27B","","N","I","",""
"SAT","R48C","27C","","N","I","",""
"SAT","R48C","28A","928","N","I","N",""
"SAT","R48C","29A","","N","I","",""
"SAT","R48C","29B","","N","I","",""
"SRV","G800","007","007","N","I","N",""
"SRV","G800","011","011","N","I","N",""
"SRV","G800","037","037","N","I","N",""
"SRV","G800","048","048","N","I","N",""
"SRV","G800","063","063","N","I","N",""
"SRV","G800","070","070","N","I","N",""
"SRV","IDEK","001","001","C","I","N",""
"SRV","IRTA","001","001","C","I","N",""
"SRV","VHDR","1","","N","I","",""
"SRV","VHDR","10","","N","I","",""
"SRV","VHDR","11","","N","I","",""
"SRV","VHDR","12","","N","I","",""
"SRV","VHDR","2","","N","I","",""
"SRV","VHDR","3","","N","I","",""
"SRV","VHDR","4","","N","I","",""
"SRV","VHDR","5","","N","I","",""
"SRV","VHDR","6","DEV","C","I","N",""
"SRV","VHDR","7","","N","I","",""
"SRV","VHDR","8","","N","I","",""
"SRV","VHDR","9","","N","I","",""
"SRV","VKEY","001","COD","N","I","N",""
"SRV","VKEY","002","032","N","I","N",""
"SRV","VKEY","003","037","N","I","N",""
"SRV","VKEY","004","011","N","I","N",""
"SRV","VKEY","005","007","N","I","N",""
"SRV","VLHT","001","001","N","I","N",""
"SRV","VLHT","002","002","N","I","N",""
"SRV","VLHT","003","003","N","I","N",""
"SRV","VLHT","004","004","N","I","N",""
"SRV","VLHT","005","005","N","I","N",""
"SRV","VLHT","006","006","N","I","N",""
"SRV","VLHT","007","007","N","I","N",""
"SRV","VLHT","008","008","N","I","N",""
"SRV","VLHT","009","009","N","I","N",""
"SRV","VLHT","010","010","N","I","N",""
"SRV","VLHT","011","011","N","I","N",""
"SRV","VLHT","012","012","N","I","N",""
"SRV","VLHT","013","013","N","I","N",""
"SRV","VLHT","014","014","N","I","N",""
"SRV","VLHT","015","015","N","I","N",""
"SRV","VLHT","016","016","N","I","N",""
"SRV","VLHT","017","017","N","I","N",""
"SRV","VLHT","018","018","N","I","N",""
"SRV","VLHT","019","019","N","I","N",""
"SRV","VLHT","020","020","N","I","N",""
"SRV","VLHT","021","021","N","I","N",""
"SRV","VLHT","022","022","N","I","N",""
"SRV","VLHT","023","023","N","I","N",""
"SRV","VLHT","024","024","N","I","N",""
"SRV","VLHT","025","025","N","I","N",""
"SRV","VLHT","026","026","N","I","N",""
"SRV","VLHT","027","027","N","I","N",""
"SRV","VLHT","028","028","N","I","N",""
"SRV","VLHT","029","029","N","I","N",""
"SRV","VLHT","030","030","N","I","N",""
"SRV","VLHT","031","031","N","I","N",""
"SRV","VLHT","032","032","N","I","N",""
"SRV","VLHT","033","033","N","I","N",""
"SRV","VLHT","034","034","N","I","N",""
"SRV","VLHT","035","035","N","I","N",""
"SRV","VLHT","036","036","N","I","N",""
"SRV","VLHT","037","037","N","I","N",""
"SRV","VLHT","038","038","N","I","N",""
"SRV","VLHT","039","039","N","I","N",""
"SRV","VLHT","040","040","N","I","N",""
"SRV","VLHT","041","041","N","I","N",""
"SRV","VLHT","042","042","N","I","N",""
"SRV","VLHT","043","043","N","I","N",""
"SRV","VLHT","044","044","N","I","N",""
"SRV","VLHT","045","045","N","I","N",""
"SRV","VLHT","046","046","N","I","N",""
"SRV","VLHT","047","047","N","I","N",""
"SRV","VLHT","048","048","N","I","N",""
"SRV","VLHT","049","049","N","I","N",""
"SRV","VLHT","050","050","N","I","N",""
"SRV","VLHT","051","051","N","I","N",""
"SRV","VLHT","052","052","N","I","N",""
"SRV","VLHT","053","053","N","I","N",""
"SRV","VLHT","054","054","N","I","N",""
"SRV","VLHT","055","055","N","I","N",""
"SRV","VLHT","056","056","N","I","N",""
"SRV","VLHT","057","057","N","I","N",""
"SRV","VLHT","058","058","N","I","N",""
"SRV","VLHT","059","059","N","I","N",""
"SRV","VLHT","060","060","N","I","N",""
"SRV","VRTA","001","027","N","I","N",""
"SRV","VRTA","002","030","N","I","N",""
"SRV","VRTA","003","028","N","I","N",""
"SRV","VRTA","004","021","N","I","N",""
"STP","RRTA","001","001","C","I","N",""
"STP","RSTP","001","001","C","I","N",""
"TBK","GKEY","C63","","N","I","N",""
"TBK","GKEY","G63","","N","I","N",""
"TBK","GKEY","007","007","N","I","N",""
"TBK","GKEY","011","011","N","I","N",""
"TBK","GKEY","037","037","N","I","N",""
"TBK","GKEY","048","","N","I","N",""
"TBK","GKEY","049","","N","I","N",""
"TBK","GKEY","050","007","N","I","N",""
"TBK","GKEY","051","","N","I","N","0003000000000000"
"TBK","GKEY","052","G63","N","I","S",""
"TBK","GKEY","053","","N","I","N",""
"TBK","GKEY","054","","N","I","S","CSM(MCL/KSM"
"TBK","GKEY","055","","N","I","S","2222222222222222"
"TBK","GKEY","056","","N","D","S"," ORG/"
"TBK","GKEY","057","","N","I","S","1111111111111111"
"TBK","GKEY","058","","N","D","N"," KD/"
"TBK","GKEY","059","C63","N","I","N",""
"TBK","GKEY","060","","N","D","N"," CTP/"
"TBK","GKEY","061","","N","D","S","*ZEROS"
"TBK","GKEY","062","","N","D","S"," )"
"TBK","GKEY","063","","N","I","N",""
"TBK","GKEY","064","","N","D","N"," RCV/"
"TBK","GKEY","070","070","N","I","N",""
"TBK","G800","C63","","N","I","",""
"TBK","G800","G63","","N","I","",""
"TBK","G800","007","007","N","I","N",""
"TBK","G800","011","011","N","I","N",""
"TBK","G800","037","037","N","I","N",""
"TBK","G800","048","","N","I","",""
"TBK","G800","049","","N","I","",""
"TBK","G800","050","007","N","I","N",""
"TBK","G800","051","","N","I","",""
"TBK","G800","052","","N","I","N",""
"TBK","G800","053","","N","I","",""
"TBK","G800","054","","N","I","",""
"TBK","G800","055","","N","I","",""
"TBK","G800","056","","N","I","",""
"TBK","G800","057","","N","I","",""
"TBK","G800","058","","N","I","",""
"TBK","G800","059","","N","I","",""
"TBK","G800","060","","N","I","",""
"TBK","G800","061","","N","I","",""
"TBK","G800","062","","N","I","",""
"TBK","G800","063","","N","I","",""
"TBK","G800","064","","N","I","",""
"TBK","G800","070","070","N","I","N",""
"TBK","RCRT","001","001","C","I","N",""
"TBK","RC41","001","001","C","I","N",""
"TBK","RECH","C63","","N","I","",""
"TBK","RECH","G63","","N","I","",""
"TBK","RECH","007","007","N","I","N",""
"TBK","RECH","011","011","N","I","N",""
"TBK","RECH","037","037","N","I","N",""
"TBK","RECH","048","","N","I","",""
"TBK","RECH","049","","N","I","",""
"TBK","RECH","050","015","N","I","N",""
"TBK","RECH","051","053","N","I","N",""
"TBK","RECH","052","","N","I","",""
"TBK","RECH","053","","N","I","",""
"TBK","RECH","054","","N","I","",""
"TBK","RECH","055","","N","I","",""
"TBK","RECH","056","","N","I","",""
"TBK","RECH","057","","N","I","",""
"TBK","RECH","058","","N","I","",""
"TBK","RECH","059","","N","I","",""
"TBK","RECH","060","","N","I","",""
"TBK","RECH","061","","N","I","",""
"TBK","RECH","062","","N","I","",""
"TBK","RECH","063","063","N","I","N",""
"TBK","RECH","064","","N","I","",""
"TBK","RECH","070","070","N","I","N",""
"TBK","RK01","APL","","N","I","","TBK"
"TBK","RK01","COU","","N","I","","X"
"TBK","RK01","PIV","","N","I","","1"
"TBK","RK01","REV","","N","I","","XX"
"TBK","RK01","STD","","N","I","","XX"
"TBK","RK01","001","001","N","I","N",""
"TBK","RK01","003","003","N","I","N",""
"TBK","RK02","A#O","","N","I","N","*DATE"
"TBK","RK02","HOR","","N","I","","*TIME"
"TBK","RK02","M+D","007","N","I","N",""
"TBK","RK02","MIL","","N","D","","*TIME"
"TBK","RK02","001","001","N","I","N",""
"TBK","RK02","011","011","N","I","N",""
"TBK","RK02","037","037","N","I","N",""
"TBK","RK02","998","","N","I","N","1040"
"TBK","RLHT","CUO","","N","I","N",""
"TBK","RLHT","SID","","N","I","N",""
"TBK","RLHT","TKN","","N","I","N","STKN"
"TBK","RLHT","001","001","N","I","N",""
"TBK","RLHT","002","002","N","I","N",""
"TBK","RLHT","003","003","N","I","N",""
"TBK","RLHT","004","004","N","I","N",""
"TBK","RLHT","005","005","N","D","",""
"TBK","RLHT","006","006","N","I","N",""
"TBK","RLHT","007","007","N","I","N",""
"TBK","RLHT","008","008","N","I","N",""
"TBK","RLHT","009","009","N","I","N",""
"TBK","RLHT","010","010","N","I","N",""
"TBK","RLHT","011","011","N","I","N",""
"TBK","RLHT","012","012","N","I","N",""
"TBK","RLHT","013","013","N","I","N",""
"TBK","RLHT","014","014","N","I","N",""
"TBK","RLHT","015","015","N","I","N",""
"TBK","RLHT","016","016","N","I","N",""
"TBK","RLHT","017","017","N","I","N",""
"TBK","RLHT","018","018","N","I","N",""
"TBK","RLHT","019","019","N","I","N",""
"TBK","RLHT","020","020","N","I","N",""
"TBK","RLHT","021","021","N","I","N",""
"TBK","RLHT","022","022","N","I","N",""
"TBK","RLHT","023","023","N","I","N",""
"TBK","RLHT","024","024","N","I","N",""
"TBK","RLHT","025","025","N","I","N",""
"TBK","RLHT","026","026","N","I","N",""
"TBK","RLHT","027","027","N","I","N",""
"TBK","RLHT","028","028","N","I","N",""
"TBK","RLHT","029","029","N","I","N",""
"TBK","RLHT","030","030","N","I","N",""
"TBK","RLHT","031","031","N","I","N",""
"TBK","RLHT","032","032","N","I","N",""
"TBK","RLHT","033","033","N","I","N",""
"TBK","RLHT","034","034","N","I","N",""
"TBK","RLHT","035","035","N","I","N",""
"TBK","RLHT","036","036","N","I","N",""
"TBK","RLHT","037","037","N","I","N",""
"TBK","RLHT","038","038","N","I","N",""
"TBK","RLHT","039","039","N","I","N",""
"TBK","RLHT","040","040","N","I","N",""
"TBK","RLHT","041","041","N","I","N",""
"TBK","RLHT","042","042","N","I","N",""
"TBK","RLHT","043","043","N","I","N",""
"TBK","RLHT","044","044","N","I","N",""
"TBK","RLHT","045","045","N","I","N",""
"TBK","RLHT","046","046","N","I","N",""
"TBK","RLHT","047","047","N","I","N",""
"TBK","RLHT","048","048","N","I","N",""
"TBK","RLHT","049","049","N","I","N",""
"TBK","RLHT","050","050","N","I","N",""
"TBK","RLHT","051","051","N","I","N",""
"TBK","RLHT","052","052","N","I","N",""
"TBK","RLHT","053","053","N","I","N",""
"TBK","RLHT","054","054","N","I","N",""
"TBK","RLHT","055","055","N","I","N",""
"TBK","RLHT","056","056","N","I","N",""
"TBK","RLHT","057","057","N","I","N",""
"TBK","RLHT","058","058","N","I","N",""
"TBK","RLHT","059","059","N","I","N",""
"TBK","RLHT","060","060","N","I","N",""
"TBK","RLHT","061","061","N","I","N",""
"TBK","RLHT","062","062","N","I","N",""
"TBK","RLHT","063","063","N","I","N",""
"TBK","RLHT","064","064","N","I","N",""
"TBK","RLHT","065","065","N","I","N",""
"TBK","RLHT","066","066","N","I","N",""
"TBK","RLHT","067","067","N","I","N",""
"TBK","RLHT","068","068","N","I","N",""
"TBK","RLHT","069","069","N","I","N",""
"TBK","RLHT","070","070","N","I","N",""
"TBK","RLHT","071","071","N","I","N",""
"TBK","RLHT","072","072","N","I","N",""
"TBK","RLHT","073","073","N","I","N",""
"TBK","RLHT","074","074","N","I","N",""
"TBK","RLHT","075","075","N","I","N",""
"TBK","RLHT","076","076","N","I","N",""
"TBK","RLHT","077","077","N","I","N",""
"TBK","RLHT","078","078","N","I","N",""
"TBK","RLHT","121","121","N","I","N",""
"TBK","RLHT","122","122","N","I","N",""
"TBK","RLHT","123","123","N","I","N",""
"TBK","RLHT","124","124","N","I","N",""
"TBK","RLHT","125","125","N","I","N",""
"TBK","RLHT","126","126","N","I","N",""
"TBK","RLHT","127","127","N","I","N",""
"TBK","RLHT","128","128","N","I","N",""
"TBK","RLHT","911","911","N","I","N",""
"TBK","RLHT","923","923","N","I","N",""
"TBK","RLHT","998","998","N","I","N",""
"TBK","RLHT","999","999","N","I","N",""
"TBK","RRTA","038","038","N","I","N",""
"TBK","RRTA","039","039","C","I","N",""
"TBM","G800","007","007","N","I","N",""
"TBM","G800","011","011","N","I","N",""
"TBM","G800","037","037","N","I","N",""
"TBM","G800","048","048","N","I","N",""
"TBM","G800","063","063","N","I","N",""
"TBM","G800","070","070","N","I","N",""
"TBM","RCHK","001","001","C","I","",""
"TBM","RLHN","001","002","N","I","",""
"TBM","RLHN","002","","N","I","N",""
"TBM","RLHN","003","010","N","I","N",""
"TBM","RLHN","004","003","N","I","",""
"TBM","RLHN","005","004","N","D","",""
"TBM","RLHN","006","026","N","I","",""
"TBM","RLHN","007","021","N","I","N",""
"TBM","RLHN","008","","N","I","N",""
"TBM","RLHN","009","016","N","I","",""
"TBM","RLHN","010","","N","I","N",""
"TBM","RLHN","011","022","N","I","N",""
"TBM","RLHN","012","024","N","I","",""
"TBM","RLHN","013","019","N","I","",""
"TBM","RLHN","014","007","N","I","",""
"TBM","RLHN","015","011","N","D","",""
"TBM","RLHN","017","006","N","D","",""
"TBM","RLHN","019","006","N","D","",""
"TBM","RLHN","020","","N","D","N","*ZEROS"
"TBM","RLHN","021","","N","I","N",""
"TBM","RLHN","022","014","N","I","",""
"TBM","RLHN","023","015","N","I","",""
"TBM","RLHN","024","","N","I","N",""
"TBM","RLHN","025","003","N","I","",""
"TBM","RLHN","026","022","N","I","",""
"TBM","RLHN","027","037","N","D","N",""
"TBM","RLHN","028","011","N","D","",""
"TBM","RLHN","030","020","N","D","N",""
"TBM","RLHN","031","038","N","I","N",""
"TBM","RLHN","032","","N","I","N",""
"TBM","RLHN","033","","N","D","N",""
"TBM","RLHN","034","","N","D","N",""
"TBM","RLHN","035","","N","I","N",""
"TBM","RLHN","036","","N","I","N",""
"TBM","RLHN","037","","N","D","N",""
"TBM","RLHN","038","025","N","I","",""
"TBM","RLHN","039","","N","I","N",""
"TBM","RLHN","040","","N","I","N",""
"TBM","RLHN","041","","N","D","N",""
"TBM","RLHN","042","025","N","I","",""
"TBM","RLHN","043","","N","I","N",""
"TBM","RLHN","044","","N","I","N",""
"TBM","RLHN","045","","N","I","N",""
"TBM","RLHN","046","","N","I","N",""
"TBM","RLHN","047","023","N","I","",""
"TBM","RLHN","048","","N","I","N",""
"TBM","RLHN","049","018","N","I","",""
"TBM","RLHN","050","","N","I","N",""
"TBM","RLHN","051","034","N","I","",""
"TBM","RLHN","052","","N","I","N",""
"TBM","RLHN","053","","N","I","N",""
"TBM","RLHN","054","","N","I","N",""
"TBM","RLHN","055","","N","I","N",""
"TBM","RLHN","056","","N","I","N",""
"TBM","RLHN","057","","N","I","N",""
"TBM","RLHN","058","","N","I","N",""
"TBM","RLTC","001","001","C","D","N",""
"TBM","RPIN","001","001","C","D","N",""
"TBM","RRTA","001","001","C","D","",""
